Zone,Hospital,Type,Date,Measure Name,Actual,CTAS
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-03-01,Emergency Visits CTAS,1,1
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2023-03-01,Admits,188,
Eastern,Eastern Memorial Hospital,Community Hospital,2023-03-01,Admits,12,
Western,Soldiers' Memorial Hospital,Community Hospital,2023-03-01,Surgical Cases,408,
Central,Dartmouth General Hospital,Regional Hospital,2023-03-01,Emergency Visits CTAS,920,4
Central,Dartmouth General Hospital,Regional Hospital,2023-03-01,Emergency Visits CTAS,26,5
Central,Dartmouth General Hospital,Regional Hospital,2023-03-01,Emergency Visits CTAS,"1,622",3
Central,Dartmouth General Hospital,Regional Hospital,2023-03-01,Emergency Visits CTAS,38,1
Central,Dartmouth General Hospital,Regional Hospital,2023-03-01,Emergency Visits CTAS,"1,126",2
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-03-01,Admits,15,
Western,Roseway Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,32,5
Western,Roseway Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,401,4
Western,Roseway Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,219,3
Western,Roseway Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,17,2
Western,Roseway Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,1,1
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-03-01,Discharges,255,
Eastern,Inverness Consolidated Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,254,3
Eastern,Inverness Consolidated Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,383,4
Eastern,Inverness Consolidated Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,4,1
Eastern,Inverness Consolidated Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,52,5
Eastern,Inverness Consolidated Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,93,2
Central,QEII,Tertiary Hospital,2023-03-01,Surgical Cases,"4,090",
Central,Eastern Shore Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,5,3
Central,Eastern Shore Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,5,4
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-03-01,Admits,475,
Eastern,Inverness Consolidated Memorial Hospital,Community Hospital,2023-03-01,Admits,56,
Central,Hants Community Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,5,1
Central,Hants Community Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,159,2
Central,Hants Community Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,395,3
Central,Hants Community Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,446,4
Central,Hants Community Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,50,5
Northern,Aberdeen Hospital,Regional Hospital,2023-03-01,Surgical Cases,514,
Northern,All Saints Springhill Hospital,Community Hospital,2023-03-01,Admits,34,
Northern,Aberdeen Hospital,Regional Hospital,2023-03-01,Admits,463,
Western,Queens General Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,297,4
Western,Queens General Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,274,3
Western,Queens General Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,38,5
Western,Queens General Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,40,2
Central,Musquodoboit Valley Memorial Hospital,Community Hospital,2023-03-01,Admits,4,
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,73,5
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,44,4
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,27,3
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,4,2
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,2,1
Central,Dartmouth General Hospital,Regional Hospital,2023-03-01,Surgical Cases,"1,000",
Central,Musquodoboit Valley Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,21,4
Central,Musquodoboit Valley Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,2,5
Central,Musquodoboit Valley Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,16,3
Central,Musquodoboit Valley Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,1,1
Central,Nova Scotia Hospital,Tertiary Hospital,2023-03-01,Admits,53,
Eastern,Buchanan Memorial Community Health Centre,Community Hospital,2023-03-01,Discharges,14,
Western,Digby General Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,3,1
Western,Digby General Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,98,2
Western,Digby General Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,220,3
Western,Digby General Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,272,4
Western,Digby General Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,53,5
Central,QEII,Tertiary Hospital,2023-03-01,Emergency Visits CTAS,122,1
Central,QEII,Tertiary Hospital,2023-03-01,Emergency Visits CTAS,"2,225",2
Central,QEII,Tertiary Hospital,2023-03-01,Emergency Visits CTAS,"2,920",3
Central,QEII,Tertiary Hospital,2023-03-01,Emergency Visits CTAS,676,4
Central,QEII,Tertiary Hospital,2023-03-01,Emergency Visits CTAS,62,5
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-03-01,Admits,11,
IWK,IWK Health Centre,Tertiary Hospital,2023-03-01,Admits,"1,506",
Eastern,Eastern Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,7,2
Eastern,Eastern Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,7,5
Eastern,Eastern Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,32,4
Eastern,Eastern Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,11,3
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-03-01,Discharges,3,
Western,Valley Regional Hospital,Regional Hospital,2023-03-01,Surgical Cases,"1,416",
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2023-03-01,Surgical Cases,358,
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-03-01,Admits,249,
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,49,2
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,213,3
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,352,4
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,24,5
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-03-01,Emergency Visits CTAS,2,0
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-03-01,Admits,18,
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-03-01,Admits,3,
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-03-01,Emergency Visits CTAS,12,1
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-03-01,Emergency Visits CTAS,836,2
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-03-01,Emergency Visits CTAS,"1,273",3
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-03-01,Surgical Cases,676,
Eastern,Strait Richmond Hospital,Community Hospital,2023-03-01,Admits,26,
Western,Valley Regional Hospital,Regional Hospital,2023-02-01,Emergency Visits CTAS,"1,005",4
Western,Yarmouth Regional Hospital,Regional Hospital,2023-02-01,Discharges,289,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2023-02-01,Emergency Visits CTAS,1,0
Eastern,Cape Breton Complex,Regional Hospital,2023-02-01,Emergency Visits CTAS,67,5
Central,Dartmouth General Hospital,Regional Hospital,2023-02-01,Emergency Visits CTAS,961,2
Central,Dartmouth General Hospital,Regional Hospital,2023-02-01,Emergency Visits CTAS,38,5
Central,Dartmouth General Hospital,Regional Hospital,2023-02-01,Emergency Visits CTAS,25,1
Eastern,Cape Breton Regional Hospice,Hospice,2023-02-01,Admits,3,
Central,Dartmouth General Hospital,Regional Hospital,2023-02-01,Emergency Visits CTAS,"1,427",3
Central,Dartmouth General Hospital,Regional Hospital,2023-02-01,Emergency Visits CTAS,747,4
Western,Valley Regional Hospital,Regional Hospital,2023-02-01,Emergency Visits CTAS,"1,238",3
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-02-01,Emergency Visits,"2,319",
Western,Valley Regional Hospital,Regional Hospital,2023-02-01,Discharges,557,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2023-02-01,Emergency Visits CTAS,5,1
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,190,3
Western,Fishermen's Memorial Hospital,Community Hospital,2023-02-01,Discharges,20,
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,2,1
Eastern,Eastern Memorial Hospital,Community Hospital,2023-02-01,Admits,10,
Eastern,Cape Breton Complex,Regional Hospital,2023-02-01,Surgical Cases,"1,768",
Western,Queens General Hospital,Community Hospital,2023-02-01,Discharges,37,
Western,South Shore Regional Hospital,Regional Hospital,2023-02-01,Admits,175,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2023-02-01,Admits,193,
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,3,0
Central,Dartmouth General Hospital,Regional Hospital,2023-02-01,Admits,454,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2023-02-01,Emergency Visits CTAS,159,2
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2023-02-01,Emergency Visits CTAS,690,3
Eastern,Cape Breton Regional Hospice,Hospice,2023-02-01,Discharges,5,
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-02-01,Emergency Visits,183,
Central,Cobequid Community Health Centre,Community Hospital,2023-02-01,Emergency Visits CTAS,76,5
Central,Cobequid Community Health Centre,Community Hospital,2023-02-01,Emergency Visits CTAS,"1,103",4
Central,Cobequid Community Health Centre,Community Hospital,2023-02-01,Emergency Visits CTAS,12,1
Central,Cobequid Community Health Centre,Community Hospital,2023-02-01,Emergency Visits CTAS,641,2
Central,Cobequid Community Health Centre,Community Hospital,2023-02-01,Emergency Visits CTAS,"1,587",3
Western,Valley Regional Hospital,Regional Hospital,2023-02-01,Surgical Cases,"1,124",
Western,Soldiers' Memorial Hospital,Community Hospital,2023-02-01,Admits,21,
Western,South Shore Regional Hospital,Regional Hospital,2023-02-01,Discharges,172,
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-02-01,Surgical Cases,696,
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-02-01,Emergency Visits CTAS,19,5
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-02-01,Emergency Visits CTAS,10,2
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-02-01,Emergency Visits CTAS,67,3
Western,Soldiers' Memorial Hospital,Community Hospital,2023-02-01,Discharges,21,
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-02-01,Emergency Visits CTAS,86,4
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,44,2
Eastern,Strait Richmond Hospital,Community Hospital,2023-02-01,Admits,24,
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,353,4
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,28,5
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,124,5
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,390,4
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,56,3
Western,Roseway Hospital,Community Hospital,2023-02-01,Discharges,23,
Eastern,St. Mary's Memorial Hospital,Community Hospital,2023-02-01,Discharges,3,
IWK,IWK Health Centre,Tertiary Hospital,2023-02-01,Surgical Cases,"2,728",
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,3,2
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2023-02-01,Admits,16,
Eastern,Inverness Consolidated Memorial Hospital,Community Hospital,2023-02-01,Surgical Cases,36,
Northern,North Cumberland Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,2,0
Eastern,Eastern Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,5,5
Northern,All Saints Springhill Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,1,2
Eastern,Buchanan Memorial Community Health Centre,Community Hospital,2023-02-01,Emergency Visits,204,
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2023-02-01,Emergency Visits CTAS,609,4
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2023-02-01,Emergency Visits CTAS,54,5
Eastern,Eastern Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,52,4
Northern,North Cumberland Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,10,2
Eastern,Eastern Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,10,3
Eastern,Eastern Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,9,2
Western,Fishermen's Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,17,5
Northern,North Cumberland Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,62,3
Northern,Cumberland Regional Health Care Centre,Regional Hospital,2023-02-01,Emergency Visits,"1,522",
Northern,North Cumberland Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,333,4
Eastern,Cape Breton Complex,Regional Hospital,2023-02-01,Emergency Visits CTAS,"1,420",3
Eastern,Cape Breton Complex,Regional Hospital,2023-02-01,Emergency Visits CTAS,909,2
Eastern,Cape Breton Complex,Regional Hospital,2023-02-01,Emergency Visits CTAS,30,1
Western,Annapolis Community Health Centre,Community Hospital,2023-02-01,Admits,4,
Northern,North Cumberland Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,77,5
Eastern,Guysborough Memorial Hospital,Community Hospital,2023-02-01,Discharges,10,
IWK,IWK Health Centre,Tertiary Hospital,2023-02-01,Emergency Visits,"3,094",
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-02-01,Admits,9,
Eastern,St. Martha's Regional Hospital,Regional Hospital,2023-02-01,Admits,232,
IWK,IWK Health Centre,Tertiary Hospital,2023-02-01,Admits,"1,234",
Central,Hants Community Hospital,Community Hospital,2023-02-01,Admits,46,
Eastern,Buchanan Memorial Community Health Centre,Community Hospital,2023-02-01,Discharges,6,
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-02-01,Emergency Visits CTAS,536,4
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-02-01,Emergency Visits CTAS,"1,079",3
Eastern,Cape Breton Complex,Regional Hospital,2023-02-01,Emergency Visits CTAS,719,4
Western,South Shore Regional Hospital,Regional Hospital,2023-02-01,Surgical Cases,668,
Eastern,Sacred Heart Community Health Centre,Community Hospital,2023-02-01,Admits,16,
Western,South Shore Regional Hospital,Regional Hospital,2023-02-01,Emergency Visits CTAS,366,4
Northern,Lillian Fraser Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits,576,
Eastern,Strait Richmond Hospital,Community Hospital,2023-02-01,Discharges,28,
Central,Dartmouth General Hospital,Regional Hospital,2023-02-01,Discharges,451,
Western,Yarmouth Regional Hospital,Regional Hospital,2023-02-01,Emergency Visits CTAS,39,5
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,13,2
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,60,3
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,320,4
Northern,All Saints Springhill Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,36,3
Central,Twin Oaks Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits,634,
Northern,Aberdeen Hospital,Regional Hospital,2023-02-01,Emergency Visits,"1,984",
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-02-01,Discharges,21,
Central,Eastern Shore Memorial Hospital,Community Hospital,2023-02-01,Discharges,1,
Eastern,Victoria County Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,74,5
Western,Fishermen's Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,310,4
Northern,All Saints Springhill Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,175,4
Western,Fishermen's Memorial Hospital,Community Hospital,2023-02-01,Emergency Visits CTAS,249,3
Central,QEII,Tertiary Hospital,2023-02-01,Emergency Visits CTAS,525,4
Central,QEII,Tertiary Hospital,2023-02-01,Emergency Visits CTAS,88,1
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-02-01,Emergency Visits CTAS,18,1
