"Zone","Hospital","Type","Date","Measure Name","Actual","CTAS"
"Eastern","St. Martha's Regional Hospital","Regional Hospital","2021-09-01","Emergency Visits CTAS","4","1"
"Eastern","St. Martha's Regional Hospital","Regional Hospital","2021-09-01","Emergency Visits CTAS","737","4"
"Northern","Colchester East Hants Health Centre","Regional Hospital","2021-09-01","Discharges","460",
"Western","Valley Regional Hospital","Regional Hospital","2021-09-01","Surgical Cases","1,162",
"Western","Fishermen's Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","35","2"
"Western","Fishermen's Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","295","3"
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2021-09-01","Discharges","169",
"Western","Fishermen's Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","409","4"
"Eastern","Guysborough Memorial Hospital","Community Hospital","2021-09-01","Admits","13",
"Western","Fishermen's Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","32","5"
"Western","Valley Regional Hospital","Regional Hospital","2021-09-01","Emergency Visits CTAS","193","5"
"Western","South Shore Regional Hospital","Regional Hospital","2021-09-01","Surgical Cases","702",
"Western","Digby General Hospital","Community Hospital","2021-09-01","Admits","23",
"Central","Cobequid Community Health Centre","Community Hospital","2021-09-01","Emergency Visits CTAS","1,736","3"
"Eastern","Eastern Memorial Hospital","Community Hospital","2021-09-01","Admits","5",
"Central","Hants Community Hospital","Community Hospital","2021-09-01","Surgical Cases","224",
"Western","Fishermen's Memorial Hospital","Community Hospital","2021-09-01","Admits","20",
"Eastern","Guysborough Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","18","3"
"Central","Twin Oaks Memorial Hospital","Community Hospital","2021-09-01","Admits","20",
"Central","Musquodoboit Valley Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits","147",
"Northern","Aberdeen Hospital","Regional Hospital","2021-09-01","Emergency Visits","2,332",
"Eastern","St. Martha's Regional Hospital","Regional Hospital","2021-09-01","Surgical Cases","542",
"Eastern","St. Martha's Regional Hospital","Regional Hospital","2021-09-01","Admits","271",
"Eastern","Victoria County Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","62","5"
"Western","Queens General Hospital","Community Hospital","2021-09-01","Admits","58",
"Central","Twin Oaks Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","299","4"
"Central","Twin Oaks Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","201","3"
"Central","Twin Oaks Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","79","5"
"Central","Twin Oaks Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","32","Blank"
"Eastern","St. Mary's Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","16","Blank"
"Eastern","St. Mary's Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","24","5"
"Eastern","St. Mary's Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","3","2"
"Eastern","St. Mary's Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","51","4"
"Western","Valley Regional Hospital","Regional Hospital","2021-09-01","Discharges","630",
"Central","Cobequid Community Health Centre","Community Hospital","2021-09-01","Emergency Visits CTAS","689","2"
"Central","Twin Oaks Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","23","2"
"Eastern","Sacred Heart Community Health Centre","Community Hospital","2021-09-01","Admits","11",
"Western","Yarmouth Regional Hospital","Regional Hospital","2021-09-01","Discharges","319",
"Eastern","Sacred Heart Community Health Centre","Community Hospital","2021-09-01","Emergency Visits CTAS","84","3"
"Eastern","Sacred Heart Community Health Centre","Community Hospital","2021-09-01","Emergency Visits CTAS","1","1"
"Eastern","Sacred Heart Community Health Centre","Community Hospital","2021-09-01","Emergency Visits CTAS","128","4"
"Eastern","Sacred Heart Community Health Centre","Community Hospital","2021-09-01","Emergency Visits CTAS","45","5"
"Eastern","Sacred Heart Community Health Centre","Community Hospital","2021-09-01","Emergency Visits CTAS","2","Blank"
"Eastern","Sacred Heart Community Health Centre","Community Hospital","2021-09-01","Emergency Visits CTAS","9","2"
"Eastern","Victoria County Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","9","Blank"
"Western","Soldiers' Memorial Hospital","Community Hospital","2021-09-01","Surgical Cases","390",
"Western","Valley Regional Hospital","Regional Hospital","2021-09-01","Emergency Visits CTAS","1,360","4"
"Northern","Lillian Fraser Memorial Hospital","Community Hospital","2021-09-01","Discharges","9",
"Eastern","Victoria County Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","96","3"
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2021-09-01","Emergency Visits CTAS","97","5"
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2021-09-01","Emergency Visits CTAS","906","4"
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2021-09-01","Emergency Visits CTAS","189","2"
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2021-09-01","Emergency Visits CTAS","3","1"
"Northern","Cumberland Regional Health Care Centre","Regional Hospital","2021-09-01","Emergency Visits CTAS","588","3"
"Western","Roseway Hospital","Community Hospital","2021-09-01","Admits","13",
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits","908",
"Eastern","St. Mary's Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","21","3"
"Eastern","Victoria County Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","25","2"
"Western","Soldiers' Memorial Hospital","Community Hospital","2021-09-01","Admits","43",
"Central","Dartmouth General Hospital","Regional Hospital","2021-09-01","Surgical Cases","814",
"Northern","Colchester East Hants Health Centre","Regional Hospital","2021-09-01","Admits","441",
"Northern","North Cumberland Memorial Hospital","Community Hospital","2021-09-01","Discharges","2",
"Central","Twin Oaks Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits","634",
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2021-09-01","Surgical Cases","76",
"Western","Soldiers' Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","387","3"
"Eastern","Guysborough Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","37","4"
"Western","South Shore Regional Hospital","Regional Hospital","2021-09-01","Admits","237",
"Central","Cobequid Community Health Centre","Community Hospital","2021-09-01","Emergency Visits","3,807",
"Eastern","Guysborough Memorial Hospital","Community Hospital","2021-09-01","Discharges","11",
"Northern","All Saints Springhill Hospital","Community Hospital","2021-09-01","Admits","36",
"Eastern","Guysborough Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","79","5"
"Northern","Lillian Fraser Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","215","4"
"Northern","Colchester East Hants Health Centre","Regional Hospital","2021-09-01","Surgical Cases","498",
"Northern","Sutherland Harris Memorial Hospital","Community Hospital","2021-09-01","Discharges","25",
"Eastern","Sacred Heart Community Health Centre","Community Hospital","2021-09-01","Emergency Visits","269",
"Eastern","Victoria County Memorial Hospital","Community Hospital","2021-09-01","Admits","22",
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2021-09-01","Discharges","51",
"Central","Dartmouth General Hospital","Regional Hospital","2021-09-01","Emergency Visits","3,841",
"Western","Digby General Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","283","3"
"Western","Digby General Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","1","Blank"
"Western","Digby General Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","473","4"
"Western","Digby General Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","88","2"
"Western","Digby General Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","2","1"
"Western","Digby General Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","108","5"
"Central","QEII","Tertiary Hospital","2021-09-01","Emergency Visits","6,179",
"Western","Yarmouth Regional Hospital","Regional Hospital","2021-09-01","Surgical Cases","420",
"Northern","Lillian Fraser Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","49","3"
"Eastern","Guysborough Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits","152",
"Eastern","Eastern Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","1","Blank"
"Northern","Aberdeen Hospital","Regional Hospital","2021-09-01","Admits","439",
"Eastern","Sacred Heart Community Health Centre","Community Hospital","2021-09-01","Discharges","13",
"Western","Yarmouth Regional Hospital","Regional Hospital","2021-09-01","Emergency Visits","2,330",
"Northern","Lillian Fraser Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","1","2"
"Eastern","Eastern Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","2","2"
"Western","Queens General Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","69","2"
"Western","Queens General Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","354","3"
"Central","Musquodoboit Valley Memorial Hospital","Community Hospital","2021-09-01","Admits","1",
"Western","Queens General Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","586","4"
"Western","Queens General Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","32","5"
"Eastern","Buchanan Memorial Community Health Centre","Community Hospital","2021-09-01","Emergency Visits","244",
"Eastern","Cape Breton Complex","Regional Hospital","2021-09-01","Admits","1,071",
"Western","Valley Regional Hospital","Regional Hospital","2021-09-01","Admits","643",
"Northern","Lillian Fraser Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","205","5"
"Eastern","Eastern Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","21","3"
"Western","South Shore Regional Hospital","Regional Hospital","2021-09-01","Emergency Visits CTAS","18","5"
"Western","Yarmouth Regional Hospital","Regional Hospital","2021-09-01","Admits","312",
"Western","Roseway Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","146","3"
"Western","South Shore Regional Hospital","Regional Hospital","2021-09-01","Emergency Visits CTAS","479","4"
"Western","South Shore Regional Hospital","Regional Hospital","2021-09-01","Emergency Visits CTAS","889","3"
"Western","Roseway Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","342","4"
"Eastern","Cape Breton Complex","Regional Hospital","2021-09-01","Surgical Cases","2,256",
"Western","South Shore Regional Hospital","Regional Hospital","2021-09-01","Emergency Visits CTAS","217","2"
"Western","South Shore Regional Hospital","Regional Hospital","2021-09-01","Emergency Visits CTAS","8","1"
"Central","Dartmouth General Hospital","Regional Hospital","2021-09-01","Discharges","453",
"Eastern","Strait Richmond Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","1","1"
"Eastern","Strait Richmond Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","64","2"
"Eastern","Strait Richmond Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","209","3"
"Eastern","Strait Richmond Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","272","4"
"Eastern","Strait Richmond Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","56","5"
"Eastern","Strait Richmond Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","20","Blank"
"Western","Roseway Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","47","5"
"Western","Roseway Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","14","2"
"Eastern","Eastern Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","8","5"
"Eastern","Eastern Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits","78",
"Western","Soldiers' Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","4","1"
"Western","Soldiers' Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","102","2"
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","11","Blank"
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","42","5"
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","498","4"
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","286","3"
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","70","2"
"Eastern","Inverness Consolidated Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","1","1"
"Western","Annapolis Community Health Centre","Community Hospital","2021-09-01","Discharges","14",
"Eastern","Cape Breton Complex","Regional Hospital","2021-09-01","Emergency Visits","3,782",
"Eastern","Eastern Memorial Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","46","4"
"Central","Nova Scotia Hospital","Tertiary Hospital","2021-09-01","Admits","64",
"Central","Hants Community Hospital","Community Hospital","2021-09-01","Emergency Visits CTAS","67","5"
